UserID,UserName,Age,Gender,Email,TransactionID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating
U00832,chumphrey,20,Female,fingram@yahoo.com,TT03004,CR00003,2025-06-08,0.0,Credit Card,TC00017,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85
U00833,anna24,32,Female,yangryan@hotmail.com,TT04246,CR00052,2025-03-13,0.0,Credit Card,TC00058,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2
U00833,anna24,32,Female,yangryan@hotmail.com,TT04247,CR00018,2025-12-05,0.0,Credit Card,TC00053,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01
U00833,anna24,32,Female,yangryan@hotmail.com,TT04248,CR00027,2025-09-21,0.0,Credit Card,TC00004,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81
U00834,connor47,30,Male,foxrachel@gmail.com,TT03005,CR00052,2025-09-25,0.0,Credit Card,TC00045,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2
U00835,jonesnatalie,33,Female,johnstonheather@hotmail.com,TT03006,CR00023,2025-07-23,0.0,PayPal,TC00016,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02
U00836,vlee,29,Female,mgonzalez@gmail.com,TT00484,CR00030,2025-07-20,0.0,PayPal,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73
U00836,vlee,29,Female,mgonzalez@gmail.com,TT00485,CR00051,2025-11-08,37.89,Credit Card,TC00040,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3
U00836,vlee,29,Female,mgonzalez@gmail.com,TT00486,CR00041,2025-08-22,53.86,Credit Card,TC00042,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U00836,vlee,29,Female,mgonzalez@gmail.com,TT00487,CR00054,2025-11-27,0.0,PayPal,TC00040,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32
U00836,vlee,29,Female,mgonzalez@gmail.com,TT05802,CR00056,2025-11-03,212.39,Bank Transfer,TC00040,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U00836,vlee,29,Female,mgonzalez@gmail.com,TT06234,CR00029,2025-02-13,0.0,Credit Card,TC00042,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13
U00836,vlee,29,Female,mgonzalez@gmail.com,TT06652,CR00025,2025-11-18,299.57,Bank Transfer,TC00042,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74
U00836,vlee,29,Female,mgonzalez@gmail.com,TT07065,CR00040,2025-08-10,327.99,PayPal,TC00040,Leadership in Projects,Project Management,Paid,Beginner,327.99,12.13,1.51
U00836,vlee,29,Female,mgonzalez@gmail.com,TT07456,CR00020,2025-10-19,0.0,Credit Card,TC00040,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11
U00836,vlee,29,Female,mgonzalez@gmail.com,TT07848,CR00060,2025-08-10,0.0,Credit Card,TC00040,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14
U00836,vlee,29,Female,mgonzalez@gmail.com,TT08233,CR00017,2025-11-24,0.0,Bank Transfer,TC00042,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79
U00836,vlee,29,Female,mgonzalez@gmail.com,TT08620,CR00059,2025-09-28,0.0,Credit Card,TC00040,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
U00836,vlee,29,Female,mgonzalez@gmail.com,TT08997,CR00033,2025-04-27,0.0,Credit Card,TC00040,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93
U00836,vlee,29,Female,mgonzalez@gmail.com,TT09385,CR00002,2025-05-25,0.0,PayPal,TC00042,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43
U00836,vlee,29,Female,mgonzalez@gmail.com,TT09744,CR00004,2025-11-04,0.0,PayPal,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88
U00837,summersbenjamin,28,Male,tina58@outlook.com,TT04249,CR00003,2025-04-02,0.0,Bank Transfer,TC00056,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85
U00837,summersbenjamin,28,Male,tina58@outlook.com,TT04250,CR00019,2025-09-06,0.0,Bank Transfer,TC00053,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98
U00837,summersbenjamin,28,Male,tina58@outlook.com,TT04251,CR00015,2025-04-14,285.05,PayPal,TC00046,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U00837,summersbenjamin,28,Male,tina58@outlook.com,TT04252,CR00005,2025-05-24,0.0,PayPal,TC00056,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT00488,CR00013,2025-11-02,0.0,PayPal,TC00042,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT00489,CR00025,2025-03-28,299.57,Bank Transfer,TC00040,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT00490,CR00019,2025-01-23,0.0,PayPal,TC00040,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT05803,CR00045,2025-06-27,0.0,Bank Transfer,TC00042,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT06235,CR00007,2025-12-14,0.0,Credit Card,TC00040,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT06653,CR00048,2025-03-07,0.0,Credit Card,TC00042,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT07066,CR00052,2025-12-24,0.0,Bank Transfer,TC00040,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT07457,CR00050,2025-03-13,490.9,PayPal,TC00042,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT07849,CR00022,2025-12-13,0.0,PayPal,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT08234,CR00044,2025-01-20,119.04,Bank Transfer,TC00042,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT08621,CR00024,2025-09-14,117.68,Credit Card,TC00040,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U00838,johnmclean,25,Female,ibailey@hotmail.com,TT09745,CR00027,2025-11-19,0.0,PayPal,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81
U00839,richardgonzales,33,Male,anne86@outlook.com,TT02027,CR00035,2025-08-13,0.0,Bank Transfer,TC00032,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94
U00840,kristen96,18,Male,evanschad@gmail.com,TT04253,CR00026,2025-12-21,0.0,Credit Card,TC00004,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73
U00840,kristen96,18,Male,evanschad@gmail.com,TT04254,CR00034,2025-08-05,394.26,Credit Card,TC00055,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U00840,kristen96,18,Male,evanschad@gmail.com,TT04255,CR00005,2025-12-14,0.0,PayPal,TC00056,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28
U00841,potterchristine,29,Female,zjones@hotmail.com,TT02028,CR00031,2025-07-29,0.0,PayPal,TC00032,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91
U00842,johnsonmichael,21,Female,slucas@hotmail.com,TT02029,CR00047,2025-12-20,89.59,Bank Transfer,TC00030,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
U00842,johnsonmichael,21,Female,slucas@hotmail.com,TT02030,CR00004,2025-01-26,0.0,PayPal,TC00039,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88
U00843,danielrivera,21,Male,shieldsjustin@outlook.com,TT05392,CR00006,2025-01-15,276.37,Bank Transfer,TC00003,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72
U00844,bellnicholas,26,Male,rachelharris@gmail.com,TT03007,CR00016,2025-02-05,0.0,Bank Transfer,TC00031,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72
U00845,larry84,25,Female,selena53@hotmail.com,TT05393,CR00041,2025-08-18,53.86,Bank Transfer,TC00044,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U00846,geraldbrown,16,Male,amanda42@hotmail.com,TT03008,CR00055,2025-05-27,57.32,Credit Card,TC00034,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U00847,cscott,23,Male,adamsjessica@gmail.com,TT03009,CR00059,2025-10-20,0.0,Bank Transfer,TC00017,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66
U00848,wlindsey,28,Male,alan56@hotmail.com,TT04256,CR00049,2025-11-27,415.51,PayPal,TC00054,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U00848,wlindsey,28,Male,alan56@hotmail.com,TT04257,CR00033,2025-02-06,0.0,Credit Card,TC00012,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93
U00848,wlindsey,28,Male,alan56@hotmail.com,TT04258,CR00048,2025-08-04,0.0,Bank Transfer,TC00054,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
U00848,wlindsey,28,Male,alan56@hotmail.com,TT04259,CR00010,2025-05-12,0.0,Credit Card,TC00033,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45
U00849,patrick51,20,Male,thompsonjack@gmail.com,TT04260,CR00048,2025-03-20,0.0,PayPal,TC00041,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64
U00849,patrick51,20,Male,thompsonjack@gmail.com,TT04261,CR00046,2025-05-14,248.1,Bank Transfer,TC00054,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT00491,CR00014,2025-06-19,0.0,Credit Card,TC00040,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT00492,CR00007,2025-12-04,0.0,PayPal,TC00042,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT00493,CR00022,2025-01-22,0.0,PayPal,TC00042,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT00494,CR00027,2025-08-09,0.0,Bank Transfer,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT05804,CR00037,2025-10-14,0.0,PayPal,TC00042,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT06236,CR00032,2025-01-21,0.0,Credit Card,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT06654,CR00018,2025-07-08,0.0,Credit Card,TC00042,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT07067,CR00039,2025-08-24,346.71,Bank Transfer,TC00042,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT07458,CR00038,2025-06-02,342.61,Bank Transfer,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT07850,CR00021,2025-12-03,0.0,Credit Card,TC00040,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT08235,CR00010,2025-01-04,0.0,Bank Transfer,TC00042,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT08622,CR00044,2025-07-18,119.04,Credit Card,TC00042,Personal Finance,Finance,Paid,Intermediate,119.04,23.41,2.75
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT08998,CR00019,2025-06-26,0.0,Bank Transfer,TC00042,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT09386,CR00047,2025-04-01,89.59,Bank Transfer,TC00042,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68
U00850,christopheradams,26,Male,brandon52@hotmail.com,TT09746,CR00036,2025-11-29,0.0,Bank Transfer,TC00040,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68
U00851,jamesandersen,21,Male,gregorycastillo@outlook.com,TT03010,CR00026,2025-06-10,0.0,Credit Card,TC00010,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT00495,CR00050,2025-11-29,490.9,Credit Card,TC00042,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT00496,CR00042,2025-04-26,0.0,Bank Transfer,TC00042,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT00497,CR00058,2025-04-08,0.0,PayPal,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT00498,CR00039,2025-03-21,346.71,Bank Transfer,TC00042,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT05805,CR00052,2025-10-17,0.0,Bank Transfer,TC00040,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT06237,CR00035,2025-12-17,0.0,PayPal,TC00040,Cyber Threat Intelligence,Cybersecurity,Free,Beginner,0.0,42.59,4.94
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT06655,CR00011,2025-04-12,326.02,Credit Card,TC00040,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT07068,CR00049,2025-06-18,415.51,Credit Card,TC00040,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT07459,CR00037,2025-08-16,0.0,Bank Transfer,TC00042,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT07851,CR00014,2025-03-15,0.0,PayPal,TC00042,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT08236,CR00020,2025-10-06,0.0,Credit Card,TC00042,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT08999,CR00017,2025-01-14,0.0,Credit Card,TC00042,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79
U00852,scottgoodman,23,Male,mthomas@gmail.com,TT09747,CR00032,2025-04-05,0.0,Credit Card,TC00040,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38
U00853,qhancock,24,Male,jessicatate@yahoo.com,TT05394,CR00020,2025-06-01,0.0,Credit Card,TC00003,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11
U00853,qhancock,24,Male,jessicatate@yahoo.com,TT05395,CR00030,2025-03-01,0.0,Bank Transfer,TC00025,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73
U00854,jeffery46,28,Male,jenniferking@gmail.com,TT02031,CR00025,2025-12-12,299.57,Bank Transfer,TC00057,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74
U00854,jeffery46,28,Male,jenniferking@gmail.com,TT02032,CR00019,2025-12-26,0.0,PayPal,TC00006,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98
U00855,cmoody,15,Female,jonathan95@yahoo.com,TT03011,CR00005,2025-09-01,0.0,Bank Transfer,TC00016,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28
U00856,jeffreyosborne,21,Female,abrown@yahoo.com,TT03012,CR00060,2025-08-13,0.0,PayPal,TC00017,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14
U00857,rjohnson,15,Male,fshaw@outlook.com,TT03013,CR00054,2025-06-20,0.0,Credit Card,TC00026,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32
U00858,hperez,20,Male,josephramirez@gmail.com,TT00499,CR00002,2025-06-02,0.0,Bank Transfer,TC00042,Java Programming,Programming,Free,Intermediate,0.0,37.7,2.43
U00858,hperez,20,Male,josephramirez@gmail.com,TT00500,CR00027,2025-05-12,0.0,Credit Card,TC00042,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81
U00858,hperez,20,Male,josephramirez@gmail.com,TT00501,CR00060,2025-05-28,0.0,PayPal,TC00040,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14
U00858,hperez,20,Male,josephramirez@gmail.com,TT00502,CR00052,2025-11-07,0.0,PayPal,TC00042,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2
U00858,hperez,20,Male,josephramirez@gmail.com,TT05806,CR00003,2025-11-27,0.0,PayPal,TC00040,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85
U00858,hperez,20,Male,josephramirez@gmail.com,TT06238,CR00017,2025-07-25,0.0,PayPal,TC00042,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79
U00858,hperez,20,Male,josephramirez@gmail.com,TT06656,CR00041,2025-01-17,53.86,Bank Transfer,TC00042,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47
U00858,hperez,20,Male,josephramirez@gmail.com,TT07069,CR00036,2025-05-11,0.0,Credit Card,TC00040,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68
U00858,hperez,20,Male,josephramirez@gmail.com,TT07460,CR00053,2025-09-07,0.0,Bank Transfer,TC00042,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67
U00858,hperez,20,Male,josephramirez@gmail.com,TT07852,CR00058,2025-01-09,0.0,PayPal,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44
U00858,hperez,20,Male,josephramirez@gmail.com,TT08237,CR00030,2025-09-01,0.0,Bank Transfer,TC00042,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73
U00858,hperez,20,Male,josephramirez@gmail.com,TT08623,CR00026,2025-08-09,0.0,PayPal,TC00042,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73
U00858,hperez,20,Male,josephramirez@gmail.com,TT09000,CR00038,2025-08-28,342.61,Credit Card,TC00040,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U00858,hperez,20,Male,josephramirez@gmail.com,TT09387,CR00045,2025-02-12,0.0,Bank Transfer,TC00040,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59
U00858,hperez,20,Male,josephramirez@gmail.com,TT09748,CR00009,2025-10-30,0.0,Credit Card,TC00040,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51
U00859,connie76,22,Male,fjones@outlook.com,TT03014,CR00023,2025-08-07,0.0,PayPal,TC00016,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02
U00860,charlesromero,23,Female,sabrinagarcia@yahoo.com,TT03015,CR00050,2025-05-10,490.9,PayPal,TC00027,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U00861,cjones,22,Female,williamporter@hotmail.com,TT03016,CR00030,2025-10-10,0.0,Bank Transfer,TC00038,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73
U00862,ucampbell,18,Female,ycruz@outlook.com,TT02033,CR00012,2025-06-30,487.92,Bank Transfer,TC00052,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U00863,carlachambers,23,Female,catherine34@gmail.com,TT03017,CR00004,2025-05-30,0.0,Credit Card,TC00051,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88
U00864,taralucas,22,Female,wesleygomez@hotmail.com,TT02034,CR00013,2025-08-25,0.0,Bank Transfer,TC00052,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0
U00865,ynguyen,27,Male,katievasquez@hotmail.com,TT03018,CR00015,2025-09-08,285.05,Credit Card,TC00028,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U00866,kevinbryant,30,Male,kaneamber@yahoo.com,TT03019,CR00026,2025-06-02,0.0,Bank Transfer,TC00016,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73
U00867,kadams,30,Male,smiththomas@yahoo.com,TT05396,CR00007,2025-11-24,0.0,PayPal,TC00047,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61
U00868,brookelester,16,Female,jeannejones@yahoo.com,TT02035,CR00060,2025-06-13,0.0,Bank Transfer,TC00019,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14
U00869,kathy66,19,Male,hernandezcrystal@gmail.com,TT02036,CR00018,2025-01-12,0.0,Credit Card,TC00048,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT00503,CR00020,2025-11-19,0.0,PayPal,TC00042,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT00504,CR00025,2025-01-02,299.57,Bank Transfer,TC00042,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT00505,CR00058,2025-06-21,0.0,Credit Card,TC00042,Social Media Strategy,Digital Marketing,Free,Beginner,0.0,1.46,4.44
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT00506,CR00031,2025-12-30,0.0,Credit Card,TC00040,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT00507,CR00043,2025-01-12,0.0,PayPal,TC00042,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT05807,CR00017,2025-11-12,0.0,Credit Card,TC00042,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT06239,CR00007,2025-10-25,0.0,Credit Card,TC00042,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT06657,CR00028,2025-01-09,0.78,Bank Transfer,TC00042,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT07070,CR00049,2025-06-03,415.51,Bank Transfer,TC00042,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT07461,CR00021,2025-11-07,0.0,Bank Transfer,TC00042,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT07853,CR00042,2025-01-10,0.0,Credit Card,TC00040,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT08238,CR00018,2025-12-06,0.0,PayPal,TC00042,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT08624,CR00056,2025-07-29,212.39,Bank Transfer,TC00040,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT09001,CR00036,2025-12-14,0.0,Credit Card,TC00042,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68
U00870,sarah55,22,Male,kennethbrown@outlook.com,TT09388,CR00051,2025-08-04,37.89,Bank Transfer,TC00040,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3
U00871,harrisangel,26,Male,rebecca41@gmail.com,TT04262,CR00032,2025-03-21,0.0,Credit Card,TC00059,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38
U00871,harrisangel,26,Male,rebecca41@gmail.com,TT04263,CR00030,2025-09-30,0.0,Credit Card,TC00007,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73
U00872,leonard49,27,Male,uwhite@outlook.com,TT03020,CR00054,2025-11-15,0.0,PayPal,TC00026,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32
U00873,nicholas43,28,Male,deanbrandon@hotmail.com,TT02037,CR00010,2025-08-30,0.0,Bank Transfer,TC00032,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT00508,CR00045,2025-04-18,0.0,Credit Card,TC00042,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT00509,CR00024,2025-04-21,117.68,PayPal,TC00042,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT00510,CR00034,2025-02-24,394.26,Credit Card,TC00040,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT05808,CR00038,2025-05-12,342.61,Bank Transfer,TC00042,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT06240,CR00004,2025-05-23,0.0,Credit Card,TC00040,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT06658,CR00018,2025-07-21,0.0,Credit Card,TC00042,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT07071,CR00012,2025-01-05,487.92,Bank Transfer,TC00042,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT07462,CR00055,2025-05-01,57.32,PayPal,TC00042,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT07854,CR00015,2025-04-29,285.05,Credit Card,TC00042,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT08239,CR00036,2025-04-15,0.0,Credit Card,TC00040,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT08625,CR00050,2025-01-26,490.9,Bank Transfer,TC00040,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55
U00874,daniel14,25,Male,webbalexander@yahoo.com,TT09749,CR00009,2025-12-04,0.0,Bank Transfer,TC00042,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51
